"year","month","date","shipname","category","commodity","species","landings","catches","value","price"
2011,7,2011-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",600,600,3000,5
2011,7,2011-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",2021,2021,10105,5
2011,7,2011-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",2550,2550,10200,4
2011,7,2011-07-01,"EMBARCACIONGENERICA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",7000,7000,30000,4
2011,7,2011-07-01,"EMBARCACIONGENERICA","Bonito","Bonito desv. fco.","Euthynnus alletteratus",1252,1377.2,7512,6
2011,7,2011-07-01,"EMBARCACIONGENERICA","Bonito","Bonito desv. fco.","Euthynnus alletteratus",2008,2208.8,12048,6
2011,7,2011-07-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",15,15,180,12
2011,7,2011-07-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",41,41,164,4
2011,7,2011-07-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",60,60,900,15
2011,7,2011-07-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",100,100,500,5
2011,7,2011-07-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",1732,1732,5196,3
2011,7,2011-07-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",3291,3291,9873,3
2011,7,2011-07-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",4712,4712,14136,3
2011,7,2011-07-01,"FRANZ","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",260463,260463,2083704,8
2011,7,2011-07-01,"GABIERO","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",5000,5000,40000,8
2011,7,2011-07-01,"GORILA1","Atun","Atun desv. fco.","Thunnus spp",56,61.6,560,10
2011,7,2011-07-01,"LAVICTORIA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",60000,60000,720000,12
2011,7,2011-07-01,"LAVICTORIA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",23000,23000,184000,8
2011,7,2011-07-01,"LOSGUICOS","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",330,363,3960,12
2011,7,2011-07-01,"MARBEA2","Atun","Atun ent. fco.","Thunnus spp",250,250,1000,4
2011,7,2011-07-01,"MARIAANTONIETA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",569113,569113,5691130,10
2011,7,2011-07-01,"MARIAANTONIETA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",331608,331608,2652864,8
2011,7,2011-07-01,"MARIAISABEL1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",275951,275951,3587363,13
2011,7,2011-07-01,"MARIAISABEL1","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",7745,7745,54215,7
2011,7,2011-07-01,"MARIALUISA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",3943,3943,31544,8
2011,7,2011-07-01,"MARIAVERONICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",10000,10000,80000,8
2011,7,2011-07-01,"MAZCU1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",190413,190413,1713717,9
2011,7,2011-07-01,"MAZCU1","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1580,1580,4740,3
2011,7,2011-07-01,"MAZPESCA2","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",85087,85087,680696,8
2011,7,2011-07-01,"MEMO2","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",118,129.8,1180,10
2011,7,2011-07-01,"MOFLES3","Atun","Atun desv. fco.","Thunnus spp",484,532.4,4840,10
2011,7,2011-07-01,"MOLLYN","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",84441,84441,844410,10
2011,7,2011-07-01,"NAIR2","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",103724,103724,622344,6
2011,7,2011-07-01,"NAIR3","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",134146,134146,1475606,11
2011,7,2011-07-01,"NAIR3","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",4964,4964,44676,9
2011,7,2011-07-01,"SANRAFAEL","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",55000,55000,660000,12
2011,7,2011-07-01,"VICTORIAEUGENIA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",300,330,7200,24
2011,7,2011-07-01,"VICTORIAEUGENIA","Atun","Atun aleta azul desv. y desc. fco.","Thunnus orientalis",200,240,4800,24
2011,7,2011-07-01,"VIZCAINO","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",95000,95000,1140000,12
2011,7,2011-07-01,"VIZCAINO","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",35000,35000,210000,6
2011,7,2011-07-01,"WESTERLY","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",39053,39053,390530,10
2011,8,2011-08-01,"ALEJANDRA1","Atun","Atun ent. fco.","Thunnus spp",36,36,360,10
2011,8,2011-08-01,"ALEJANDRA2","Atun","Atun ent. fco.","Thunnus spp",24,24,240,10
2011,8,2011-08-01,"ALTAIR","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",110,121,1100,10
2011,8,2011-08-01,"ARKOSICHIAPAS","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",331128,331128,2649024,8
2011,8,2011-08-01,"ARKOSICHIAPAS","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",77098,77098,462588,6
2011,8,2011-08-01,"ATUN7","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",6384,6384,31920,5
2011,8,2011-08-01,"ATUN7","Bonito","Bonito ent. fco.","Euthynnus alletteratus",53461,53461,427688,8
2011,8,2011-08-01,"AZTECA1","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",166243,166243,1329944,8
2011,8,2011-08-01,"AZTECA10","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",317380,317380,2539040,8
2011,8,2011-08-01,"AZTECA2","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",95859,95859,766872,8
2011,8,2011-08-01,"AZTECA4","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",606041,606041,4848328,8
2011,8,2011-08-01,"AZTECA4","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",299726,299726,2397808,8
2011,8,2011-08-01,"AZTECA5","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",142990,142990,1143920,8
2011,8,2011-08-01,"AZTECA8","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",96052,96052,768416,8
2011,8,2011-08-01,"AZTECA9","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",524346,524346,4194768,8
2011,8,2011-08-01,"AZTECA9","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",39443,39443,315544,8
2011,8,2011-08-01,"BUENAVENTURA1","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",566000,566000,5660000,10
2011,8,2011-08-01,"BUENAVENTURA2","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",512000,512000,5120000,10
2011,8,2011-08-01,"CHACMOOL","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",60000,60000,720000,12
2011,8,2011-08-01,"CLIPEPERTON","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",316844,316844,2534752,8
2011,8,2011-08-01,"CLIPEPERTON","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",52685,52685,421480,8
2011,8,2011-08-01,"CONSTANZA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",299294,299294,2992940,10
2011,8,2011-08-01,"CONSTANZA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",51714,51714,413712,8
2011,8,2011-08-01,"CONSTANZA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",41898,41898,335184,8
2011,8,2011-08-01,"CORSARIO","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",95,104.5,950,10
2011,8,2011-08-01,"CRUSTACEOSI","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",185,185,1110,6
2011,8,2011-08-01,"DONADELFINAM3","Atun","Atun ent. fco.","Thunnus spp",124,124,1860,15
2011,8,2011-08-01,"DONANTONIOPEREZ12","Atun","Atun ent. fco.","Thunnus spp",240,240,960,4
2011,8,2011-08-01,"ELDORADO","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",279451,279451,2235608,8
2011,8,2011-08-01,"ELGLADIADOR","Atun","Atun aleta amarilla desv, desc fco","Thunnus albacares",200,240,5000,25
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",35,35,875,25
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",40,40,800,20
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",997,997,5982,6
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",72,79.2,864,12
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",105,115.5,1050,10
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",533,586.3,5330,10
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",126,126,1512,12
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",195,195,2340,12
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",260,260,3900,15
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",402,402,9264,23
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",40,40,480,12
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",238,238,4216,18
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",245,245,4950,20
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",500,500,7500,15
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",500,500,10000,20
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",800,800,35000,44
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",910,910,13650,15
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",2550,2550,25500,10
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",3500,3500,52500,15
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",4500,4500,67500,15
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",6000,6000,57500,10
2011,8,2011-08-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",9850,9850,118200,12
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",20,20,100,5
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",50,50,400,8
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",50,50,500,10
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",54,54,216,4
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",70,70,420,6
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",79,79,237,3
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",96,96,1920,20
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",100,100,1500,15
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",130,130,1040,8
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",157,157,942,6
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",160,160,1280,8
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",160,160,3600,22
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",170,170,340,2
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",170,170,850,5
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",230,230,1150,5
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",250,250,1250,5
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",300,300,1500,5
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",323,323,1615,5
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",330,330,9900,30
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",475,475,1425,3
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1050,1050,10500,10
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1555,1555,12290,8
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",2900,2900,43500,15
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",3357,3357,26856,8
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",3474,3474,27792,8
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",5900,5900,49100,8
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",6600,6600,66000,10
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",270,270,1350,5
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",1700,1700,6800,4
2011,8,2011-08-01,"EMBARCACIONGENERICA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",9500,9500,38000,4
2011,8,2011-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",18,18,180,10
2011,8,2011-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",86,86,860,10
2011,8,2011-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",128,128,896,7
2011,8,2011-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",200,200,7000,35
2011,8,2011-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",230,230,1412,6
2011,8,2011-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",267,267,1602,6
2011,8,2011-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",1000,1000,30000,30
2011,8,2011-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",2489,2489,7467,3
2011,8,2011-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",6314,6314,18942,3
2011,8,2011-08-01,"EMBARCACIONGENERICA","Bonito","Bonito ent. fco.","Euthynnus alletteratus",24385,24385,73155,3
2011,8,2011-08-01,"GORILA1","Atun","Atun desv. fco.","Thunnus spp",183,201.3,1830,10
2011,8,2011-08-01,"HANNA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",69817,69817,558536,8
2011,8,2011-08-01,"ISLADELAPIEDRA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",213497,213497,2134970,10
2011,8,2011-08-01,"ISLADELAPIEDRA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",11686,11686,105174,9
2011,8,2011-08-01,"JAGUAR","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",15000,15000,255000,17
2011,8,2011-08-01,"JAGUAR","Bonito","Bonito ent. fco.","Euthynnus alletteratus",49000,49000,833000,17
2011,8,2011-08-01,"LAVICTORIA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",70000,70000,840000,12
2011,8,2011-08-01,"LAVICTORIA","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",35000,35000,245000,7
2011,8,2011-08-01,"LUCINAELENA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",125,137.5,2500,20
2011,8,2011-08-01,"MARIABEATRIZ","Atun","Atun aleta amarilla ent. fco. (desc. pto","Thunnus albacares",84000,84000,1176000,14
2011,8,2011-08-01,"MARIAFERNANDA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",40527,40527,324216,8
2011,8,2011-08-01,"MARIAGUADALUPE","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",351000,351000,4914000,14
2011,8,2011-08-01,"MARIAISABEL1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",89373,89373,893730,10
2011,8,2011-08-01,"MARIAISABEL1","Bonito","Bonito ent. fco.","Euthynnus alletteratus",27921,27921,279210,10
2011,8,2011-08-01,"MARIALUISA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",40050,40050,320400,8
2011,8,2011-08-01,"MARIAROSANA","Atun","Atun aleta azul ent. fco.","Thunnus orientalis",308000,308000,4928000,16
2011,8,2011-08-01,"MARIAVERONICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",181353,181353,1813530,10
2011,8,2011-08-01,"MARIAVERONICA","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",72459,72459,579672,8
2011,8,2011-08-01,"MAZCU1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",22895,22895,228950,10
2011,8,2011-08-01,"MAZCU1","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",559,559,2795,5
2011,8,2011-08-01,"MAZPESCA2","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",15662,15662,125296,8
2011,8,2011-08-01,"MEMO2","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",115,126.5,1150,10
2011,8,2011-08-01,"MOLLYN","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",56822,56822,625042,11
2011,8,2011-08-01,"NAIR","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",48011,48011,288066,6
2011,8,2011-08-01,"NAIR3","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",237909,237909,2379090,10
2011,8,2011-08-01,"NAIR3","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",307,307,1842,6
2011,8,2011-08-01,"ORUS","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",55,60.5,550,10
2011,8,2011-08-01,"PELAGICO1","Atun","Atun ent. fco.","Thunnus spp",270,270,2700,10
2011,8,2011-08-01,"PROGRESO3","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",50,55,400,8
2011,8,2011-08-01,"PUNTAABREOJOS4","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",80,88,640,8
2011,8,2011-08-01,"SANJOSE","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",1e+05,1e+05,1200000,12
2011,8,2011-08-01,"SANRAFAEL","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",90000,90000,1080000,12
2011,8,2011-08-01,"SANURIEL","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",80000,80000,960000,12
2011,8,2011-08-01,"SANURIEL","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",55000,55000,330000,6
2011,8,2011-08-01,"VIZCAINO","Atun","Atun aleta amarilla  ent. fco. ( avisos","Thunnus albacares",75000,75000,9e+05,12
2011,8,2011-08-01,"VIZCAINO","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",75000,75000,9e+05,12
2011,8,2011-08-01,"VIZCAINO","Barrilete","Barrilete negro ent. fco.","Katsuwonus pelamis",104000,104000,832000,8
2011,8,2011-08-01,"WESTERLY","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",10087,10087,110957,11
2011,8,2011-08-01,"WESTERLY","Bonito","Bonito ent. fco.","Euthynnus alletteratus",449,449,3143,7
2011,9,2011-09-01,"ALESSIO","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",250,275,2500,10
2011,9,2011-09-01,"ALTAIR","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",118,129.8,1062,9
2011,9,2011-09-01,"ATUN7","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",181727,181727,1817270,10
2011,9,2011-09-01,"ATUN7","Bonito","Bonito ent. fco.","Euthynnus alletteratus",415732,415732,3325856,8
2011,9,2011-09-01,"AZTECA1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",303960,303960,2431680,8
2011,9,2011-09-01,"AZTECA1","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",17105,17105,136840,8
2011,9,2011-09-01,"AZTECA1","Bonito","Bonito ent. fco.","Euthynnus alletteratus",270128,270128,2161024,8
2011,9,2011-09-01,"AZTECA10","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",555343,555343,4442744,8
2011,9,2011-09-01,"AZTECA10","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",3767,3767,30136,8
2011,9,2011-09-01,"AZTECA2","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",291973,291973,2335784,8
2011,9,2011-09-01,"AZTECA2","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",27256,27256,218048,8
2011,9,2011-09-01,"AZTECA2","Bonito","Bonito ent. fco.","Euthynnus alletteratus",167275,167275,1338200,8
2011,9,2011-09-01,"AZTECA3","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",326257,326257,2610056,8
2011,9,2011-09-01,"AZTECA3","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",13490,13490,107920,8
2011,9,2011-09-01,"AZTECA3","Bonito","Bonito ent. fco.","Euthynnus alletteratus",397983,397983,3183864,8
2011,9,2011-09-01,"AZTECA4","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",340547,340547,2724376,8
2011,9,2011-09-01,"AZTECA4","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",3661,3661,29288,8
2011,9,2011-09-01,"AZTECA4","Bonito","Bonito ent. fco.","Euthynnus alletteratus",321208,321208,2569664,8
2011,9,2011-09-01,"AZTECA5","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",520543,520543,4164344,8
2011,9,2011-09-01,"AZTECA5","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",204640,204640,1637120,8
2011,9,2011-09-01,"AZTECA5","Bonito","Bonito ent. fco.","Euthynnus alletteratus",65104,65104,520832,8
2011,9,2011-09-01,"AZTECA6","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",19063,19063,152504,8
2011,9,2011-09-01,"AZTECA6","Bonito","Bonito ent. fco.","Euthynnus alletteratus",10048,10048,80384,8
2011,9,2011-09-01,"AZTECA7","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",2608,2608,20864,8
2011,9,2011-09-01,"AZTECA9","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",278221,278221,2225768,8
2011,9,2011-09-01,"AZTECA9","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",1047,1047,8376,8
2011,9,2011-09-01,"AZTECA9","Bonito","Bonito ent. fco.","Euthynnus alletteratus",252871,252871,2022968,8
2011,9,2011-09-01,"BUENAVENTURA1","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",599457,599457,5994570,10
2011,9,2011-09-01,"BUENAVENTURA1","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",19290,19290,154320,8
2011,9,2011-09-01,"BUENAVENTURA1","Bonito","Bonito ent. fco.","Euthynnus alletteratus",75903,75903,607224,8
2011,9,2011-09-01,"CHACMOOL","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",150089,150089,1500890,10
2011,9,2011-09-01,"CHACMOOL","Bonito","Bonito ent. fco.","Euthynnus alletteratus",101911,101911,815288,8
2011,9,2011-09-01,"CORSARIO","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",125,137.5,1125,9
2011,9,2011-09-01,"DONANTONIOPEREZ9","Atun","Atun ent. fco.","Thunnus spp",249,249,996,4
2011,9,2011-09-01,"ELDORADO","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",411821,411821,3294568,8
2011,9,2011-09-01,"ELDORADO","Barrilete","Barrilete ent. fco.","Katsuwonus pelamis",2386,2386,19088,8
2011,9,2011-09-01,"ELDORADO","Bonito","Bonito ent. fco.","Euthynnus alletteratus",453321,453321,3626568,8
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",40,40,800,20
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Albacora ent. fca.","Thunnus alalunga",155,155,3100,20
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla desv, desc fco","Thunnus albacares",131,157.2,1572,12
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",100,110,1000,10
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",243,267.3,2916,12
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla desv. fco.","Thunnus albacares",620,682,5580,9
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",33,33,198,6
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",100,100,1500,15
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",300,300,4500,15
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun aleta amarilla ent. fco.","Thunnus albacares",992,992,21824,22
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",40,40,600,15
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",65,65,325,5
2011,9,2011-09-01,"EMBARCACIONGENERICA","Atun","Atun ent. fco.","Thunnus spp",234,234,4020,17
